IDORIGEN,11001,13001,13052,13062,13140,13222,13244,13430,13442,13468,13657,13670,13688,13836,13838,15001,15051,15176,15238,15272,15299,15322,15469,15491,15500,15516,15537,15572,15646,15755,15757,15759,15806,15820,15837,17001,17013,17174,17380,17524,17614,17653,17777,17873,18001,18753,19001,19050,19075,19100,19137,19142,19212,19300,19455,19532,19548,19573,19622,19698,19780,19807,19845,20001,20011,20013,20032,20045,20060,20228,20238,20250,20295,20383,20400,20570,20614,20621,20710,20770,23001,23162,23189,23417,23466,23555,23580,23660,23670,23807,25001,25019,25035,25040,25053,25099,25126,25148,25151,25175,25183,25200,25214,25224,25245,25260,25269,25279,25286,25290,25295,25307,25317,25320,25322,25377,25386,25402,25407,25430,25473,25486,25513,25530,25572,25612,25718,25736,25740,25743,25745,25754,25758,25769,25772,25781,25785,25793,25799,25817,25839,25841,25843,25845,25873,25875,25899,27001,27205,27245,27361,41001,41016,41132,41298,41306,41396,41518,41524,41551,41615,41668,41797,41799,41872,44001,44035,44090,44279,44378,44430,44650,44847,47001,47053,47058,47189,47245,47268,47288,47318,47551,47555,47745,47980,50001,50006,5001,5002,50110,50124,50150,50226,5030,5031,50313,50318,5034,5042,5045,5051,50568,50573,50606,50680,50689,5079,5088,5101,5113,5129,5138,5147,5148,5154,5172,5190,52001,52079,5209,5212,52317,5234,52356,5237,52399,5250,5264,5266,52678,5282,52835,52838,5284,5306,5308,5310,5318,5321,5353,5360,5361,5376,5380,5390,5400,54001,54003,54099,54172,5425,54261,5440,54405,54498,54518,54520,54673,54720,5480,54810,54874,5490,5579,5585,5591,5607,5615,5631,5656,5664,5665,5686,5697,5736,5756,5761,5809,5837,5842,5847,5861,5887,5890,5895,63001,63111,63130,63401,63470,63594,66001,66075,66088,66170,66400,66440,66594,66682,68001,68051,68077,68081,68092,68167,68190,68229,68255,68276,68307,68406,68418,68500,68547,68549,68572,68573,68575,68615,68655,68679,68745,68755,68820,68855,68861,68872,68895,70001,70215,70221,70670,70708,70713,70820,70823,73001,73026,73124,73168,73200,73268,73275,73283,73319,73347,73349,73408,73411,73443,73449,73504,73555,73585,73671,73678,73861,76001,76020,76036,76041,76109,76111,76113,76122,76126,76130,76147,76233,76248,76275,76306,76318,76364,76377,76400,76403,76520,76563,76606,76616,76622,76670,76736,76828,76834,76869,76890,76892,76895,8001,8078,81001,81065,81736,81794,8296,8372,8421,8433,85001,85010,85139,85162,8520,85230,85250,85263,85300,85325,85410,85440,8558,8560,8573,86001,86320,8634,8638,86568,86569,86755,86757,86760,8685,86865,86885,8758,8832,95001,99001,99773
11001,0.0,2918381.87368,5290449.268062,5671406.494995,5131118.830139999,5478532.356268999,4776281.079584,4305806.197632,4921669.346346,4036588.7025539996,5414651.7881310005,2620183.398516,3335385.302112,2710928.501326,5904631.850596,422054.7699549999,1026756.5363550001,426461.36987199995,598352.8095719999,1188585.15829,466077.7530450001,383607.19591300003,1101991.583414,636553.8633375,904037.879943,580235.004376,1278791.2784080002,795959.77266,764126.1683199999,1574896.1105280002,1360758.905856,649376.189136,619775.9386649999,1513346.5632500001,544164.3573159999,1252469.4767860002,2375612.808254,1130971.1603569998,768084.3094919999,1879343.3430149998,2281043.660896,2125228.200804,2377935.730035,2061277.0756109997,1741522.70611,1417762.309898,1983092.4650080001,4573399.8416490005,4056691.982795,3995442.4185829996,3025409.3327249996,1570509.9988599997,2715860.83813,1515403.239378,1490119.219561,3733605.831802,3090477.652041,1490151.661068,3203290.678653,1567940.7640499999,2977327.105984,3247728.721398,1511769.7095579999,2427602.82506,1671352.2486539998,4150168.4474880006,4145965.1799250003,4133572.2099209996,2193238.299736,3712779.5843319995,4286477.313888,4032575.81133,3176767.582608001,3394191.8222100004,3949746.509856,5884446.692897999,3531693.43956,4510470.580889,2729569.7595320004,1563528.56352,2433256.88722,2479381.754025,4037804.7473999998,4279935.477336,3547385.9483370003,3733742.8590660007,4086749.2201759997,3904772.283946,4318714.890595,4220564.074099001,745785.371745,369339.58360099996,320135.14728000003,430958.73948299995,548979.331335,242930.4947,100978.56440100001,703893.792055,278101.418373,83663.97920399999,269696.514004,207348.020649,99186.7793625,465839.55867600004,382968.3396,160900.09884,170265.78655500003,431058.73731,126282.13619399998,230297.59286400003,179395.97804999998,150885.510285,587739.907764,449212.88115599996,165392.841658,162501.194664,281885.096795,270393.50472,546988.318462,114760.59111199998,111216.96936899998,219733.72703799998,282358.86308000004,1067687.375008,996298.0239600001,435129.34284000006,359363.5261620001,222935.07228300002,133530.24575,408968.18877899996,395876.44987,90460.69452,169428.99246,182910.552772,234361.71264,407312.10728099995,134179.75586400004,451642.731004,114215.82012799999,162050.00297,706034.41478,396436.69145600003,298366.028272,325579.00700499996,524392.86341,343056.75418299995,131180.53895999998,1986337.841769,4298466.007002001,2940868.975361,4063393.5321879997,1048671.371444,1420894.34454,1032436.6832999999,1248051.90262,2081348.8035199998,1254266.2262609997,3018881.6222150004,1692325.4119199999,1458372.7731360001,1722155.6962559999,1597598.337114,2139131.375304,1859320.743696,1525793.348185,2870058.8047300004,5494145.980239,5500219.15268,5200725.427002,5281896.970608001,2876064.0230159997,5048663.103200001,2917010.500989999,2719729.84074,4732194.829005,4644380.725512,5068187.897357,3656059.5923079997,4748925.3146440005,4760387.428224,3838803.5471499995,6898223.4921,4616796.228119999,2817432.2735695,4752238.81068,776096.9718,678945.872752,1604831.3742510001,2654829.52794,880263.357008,1182428.487222,943995.1085900001,666812.6223350001,2471465.711092,2792660.1774639995,843809.599605,808731.279447,2931740.556244,2998283.5717350002,2305129.490725,4857138.031146999,1062875.7438796705,827019.614988,935278.231504,770854.816926,885528.299292,1417581.5234100001,1397396.817024,2801955.35664,3006537.330853,1461915.221472,3190349.8882959997,3661175.0025300006,1240252.5921680003,1970693.1120000002,3561742.3733279994,2855434.4015900004,2733781.7239400004,5536398.965454,2658645.711789,1218628.886678,4826010.263069,3451369.322011,3042699.805896,3584238.7097119996,4746360.929475999,3327795.9904799997,1833580.4081759998,1258464.160062,5430659.8815440005,2717017.374918,3793398.4412,4749050.874975,3751187.159394,3088259.6162219997,1245030.1319819998,1468033.11045,1274455.4981219997,2282598.510132,2724150.1299,1262556.074028,3897565.192365,1308133.611365,1275477.135396,2480357.3688749997,2434090.822674,1929940.3373899998,3801742.86792,2689899.053677,3247168.3589940006,2424968.357625,3127694.4521760005,1240040.7810350002,3027067.7644609995,1864314.9176130004,2621899.0911679994,2950698.827574,3052713.5059330002,3341314.287917,3219221.7215000005,3720665.7133399993,2922665.5295900004,4245480.151416,1084350.680378,1852682.2930679999,820478.3662800001,2557484.771544,1240307.2964879998,1265477.071722,2661985.1224350003,1834276.2190280003,4911497.234816001,2919988.6291210004,2398595.0019199997,3340198.327635,1118502.556736,3267818.5647899997,2700156.895742,3919174.8750000005,3328716.168024,3183859.1875159997,3011312.121822,1995368.4168480001,2411731.288001,3117155.7682719994,1063390.451,1697579.61354,1539169.342072,954848.4300449999,1626596.3720489996,1650083.277339,1302819.3780349998,2181792.9988900004,2147197.535499,1122266.206576,1263638.4636300001,2165815.118103,2157599.7773329997,1856351.9605500002,1254266.7576,2032779.8538179998,581830.4102599999,1156356.16464,2346124.5044050002,1708746.1547240003,850478.670048,1802298.7936589997,3389953.8194999998,1138978.8639679998,1177474.89352,1278127.95698,2184843.19185,1500503.649456,1185290.5753320002,1805006.7640260002,1010562.684345,1983466.12254,2484066.862206,1527615.361063,1366064.2920869999,916565.475826,2300284.5020999997,1688820.3940180002,2586724.278649,1737061.1376,1437689.8453920002,1951318.92532,2276417.7935319995,2383170.352164,4317090.438041,4597717.80334,4329855.207441,3985113.175784,4731679.794648,4460616.873144,4346199.238115001,681225.699915,1367569.938156,1370261.57219,1321455.9867760001,820704.776714,511688.7267300001,470814.25237600005,1122207.5920980002,1039026.543226,1755426.3444540002,661828.93063,1181712.6443520002,1392784.8290120002,639991.110566,398006.49051599996,1124552.01888,2124009.5892749997,1091819.378645,585473.1162599999,1030397.930016,1266239.8187819999,1612898.23494,1657738.0951040003,2042510.2031669999,2135751.828504,1845088.169192,1395079.53129,1155101.1889439998,1803345.142347,2532786.19456,1424474.0462490001,1541579.6219180003,1496367.71738,1351031.571372,2568431.82438,1339569.156576,2262045.152704,1467304.7574719999,2951353.4572209995,1971347.797961,1968431.345813,1380351.318528,2443591.558416,2360253.932212,2306456.759448,1872627.903156,2235981.350088,1927613.9620500002,2221045.286376,1196500.309116,2501434.5654,1295442.225882,1374757.85376,1118515.9975349999,2965248.8327,5492182.599648001,2233506.4444,3245792.04708,1819787.4301819997,1675011.6759199998,2764087.124344,6882452.616374999,5884505.368380001,2725489.70925,1204344.6955519998,1203976.192774,1269919.3614839998,1398507.9514349997,2793014.6698359996,1683663.4612800002,1480667.442624,1432528.432929,1288059.8776129999,927906.6809600001,1237508.2670639998,900062.9543750001,6093397.612949999,6024964.930775,5904776.831591001,1965398.18715,3957392.8484660005,5387671.5402379995,5658931.86784,1980840.161846,4337226.707016,5160571.503056,4321250.471655001,4119922.9607039993,6339963.181656,2156224.8892800002,3505058.02652,2732271.0052320003,5599633.996294,1294177.4211600001,7625040.9664,4548006.305136
13001,3111827.8661399996,0.0,131034.18988399999,271148.38875,556367.155344,202619.34072599997,366353.45712,627953.97888,248735.408736,757892.148,320525.567096,3545736.9639649997,4271015.5032049995,106357.233345,99360.858168,2465924.8946,5013889.7989759995,4914852.796188,3001597.30925,5371177.47096,5845484.409696,6021581.840624,4749851.425743,5086303.2759,5133512.214000001,2943999.70722,5044914.084016,4312446.91815,2480854.4024940003,5668432.558459,2643286.9921199996,2725987.4510399997,5167678.339746,6580458.642264,2506327.492656,2810827.02986,4838656.518540001,2579966.9135780004,2492256.9655669997,4924929.5494,4812596.079183,5230405.990824,5113353.306600001,5948578.270711999,4003447.562148,7034592.12365,4068330.0528,8511720.13152,7742791.9748639995,7654613.091043999,6493042.429352001,3386864.0894299997,6086746.768635,3316732.61764,3291219.6567219994,7275973.1601869995,6557809.039316,3290991.07816,6516348.05142,3368734.4217450004,6532366.9483,6751161.5424,5922922.8681,944651.9810279999,1294720.630143,1892600.6419979997,937240.5401199999,2022950.2295279999,761920.105095,1960058.419968,825710.5173240001,865365.2888579998,1326335.8562369999,1262905.847658,996334.827875,2505279.5519759995,2977994.4214800005,1027196.4633,2870441.6532550002,1424141.3509440003,953649.66708,797421.5803619999,752800.4280600001,549595.815054,1001286.853452,925169.1224819999,1283195.3696249998,732785.71177,1204151.8390239999,1994900.2836400003,6445047.566,5809192.785984,6730811.851052,6020420.00595,7515205.099955999,6105115.997162,2693315.832844,4835502.171684001,8529551.024775,2836966.7963699996,5578754.705352,5194486.720951,2794670.720424,4995564.902015999,6957025.265938999,5471112.387664,2815378.0506100003,5871877.671813,2890256.394875,5996499.44993,2687256.28534,5621835.3504759995,2669469.607332,5317377.612,6142945.977685999,5911074.475632001,6100177.397985001,6436135.715652,5069526.650760001,2872785.3147000005,2908749.484008,5168284.481308001,6266631.286068001,7262344.650696,4544239.7862,6339397.861044,6766279.1140560005,2658292.5857490003,5593004.60061,7447785.973119999,5226557.888073999,3004342.214474,2701662.7523600003,6758951.80788,5435787.320154,5026024.43753,6468666.784007999,5096038.00332,2873714.4620799995,2751264.4047600003,6262511.87712,7900515.026712,5467968.619512,8520679.89057,5434337.99247,5594854.971804,2667195.50049,4981927.735278999,5980833.585094,4489124.461440001,5681357.80839,3439294.8406869997,6042508.635330001,6919844.073512,6969962.6779000005,6694303.98492,6861666.18533,9528723.097278,3212693.55524,7192815.33312,6309218.983984998,7871518.497502,6779269.20437,6771178.8830699995,6442608.74946,1102766.0127769997,1152308.781692,1692528.6955169998,2401340.8643199997,2468517.7970959996,1255463.699175,2257209.7474080003,1322050.7769839999,666600.34776,1324653.432144,1444241.6956310002,541005.207652,1797713.863142,1371893.960499,849441.8150879999,1605960.6520439999,1477728.904358,488546.01037399995,503536.742757,1175533.273414,3956259.17411,6607060.945632,2261333.71296,4498301.04,3127274.370198,6344155.5520399995,7099824.505416,7742574.29542,2067823.0963280003,3503014.2177649997,7668518.879118,6468204.888599999,4508649.154585,4424459.816392,1184836.2841699999,1763281.5130539997,3687177.1718320004,6744214.111540001,8396196.070687,3654419.980596,4110140.3301660004,1810489.660055,1921401.114456,4395771.827601999,3839380.040232,1955225.388704,3730421.6982900007,2417476.744242,3861766.8708480005,1150932.8923840001,1290016.93554,4356061.670128001,4959914.60277,9412219.748992,4132605.2772780005,1851306.678756,8716242.750688,3453205.476,5296810.065669,4280272.440752001,7629768.324054999,1363362.746517,3618571.24456,1909954.757118,9058027.680506,4424368.485897,6150961.30968,8689622.753664,3943023.6431600004,3885804.4853960006,1809484.088454,3352861.153377,1905355.4618670002,4364108.283051,4295034.123282,1879506.418368,3897553.17976,3885226.6739000008,1892300.631195,4515664.813918,4260687.6999,2077687.734928,3236299.24465,3969238.5298280003,4613919.258395,3535122.32838,1904222.9122559999,2042170.0323360001,4067404.8444879996,1502713.625892,4299382.54551,4656384.555896,3950228.10831,1864783.300952,2709668.630877,3554188.627194,2047368.8154879997,2025521.1461760001,1847978.3169159999,4299833.274800001,2266123.116507,4263505.0588650005,1974638.96599,1915855.1934919998,3975011.1107760007,1659325.342402,2468566.68952,3084315.385344,4470519.893871,3390792.830342,2296007.637345,4852928.536038,4026597.1383240004,1142098.0693919999,3555368.3940719995,4544827.4634300005,4628152.351854,1537428.8057559996,3574236.861594,2575110.636351,3127370.0641679997,5407639.6664700005,5257830.7572,2846768.467752,5257038.01598,5031157.811004001,2936307.49083,5044766.461563,5107984.414902,2668492.259174,2706492.187175,5440091.807250001,4846881.903740001,2646020.077856,2078805.314205,4682553.445518,4836838.529788,1924824.68228,3807996.0282600005,5088875.889024001,3862049.8854,4400593.562240001,3729753.1049869996,1938449.4518069997,1906031.989883,3560182.6629109997,4113346.429594,5020320.010956001,1954786.841448,4826831.688,4788821.037528,3744473.0375520005,3401936.6800519996,3297997.2946200003,3122695.734351,4287931.605036,4124661.8713410003,4851141.718644,4482398.206752,4819281.411356,4670490.665692999,4751599.620696,4963072.24525,537506.5320680001,571825.236405,858269.571114,1083740.530752,767121.576894,360588.266922,744179.267585,486255.8335260001,2866137.570208,5401830.197343,5856351.499288001,5942952.633855999,5882185.62252,2755549.6975199995,5774079.186652,5297748.263192,6482002.464559999,6283460.9024,2577427.612158,5243268.242043999,5763922.789716,4860655.733143,6166512.065714,5830545.157448,7202335.491223999,5994857.740877999,5919667.05701,6133432.491448,5280427.559393999,3556953.445362,4971785.812744,5665500.920544,5066030.883789,3710803.1608830006,3356995.150496,5443073.095661,5405887.059584,6254322.582873,3226165.790904,3020323.806095,6044281.4380250005,5792885.169223,5987519.918704,5687368.81694,5730182.2506450005,3272498.60784,7023170.105828001,5121146.248815999,5183645.735154999,3127638.2735800003,5794363.5981,5821222.603391999,5926387.89028,5163486.095327999,5953707.50758,5482066.725596001,5797274.449674,2997015.406197,6180575.974957,5525885.264196,3119303.85387,2878906.340778,346707.78912,270283.74796,5825362.315653,5208343.301940001,4844432.02249,5191762.1265899995,337427.664784,602735.275788,341461.084224,356681.544352,3255460.237128,3193979.799028,3358678.8702809997,5619538.742349999,309831.26976,6684447.936600001,3070772.400456,5835146.504749999,6892975.741079999,5398046.487474,3327716.659995,5829525.924732001,692039.712768,740670.15828,333138.60216,4147209.045936,8583501.82312,323569.109598,251662.638535,8263519.6508450005,9857246.083734998,11674464.434015999,9114726.887748,9093714.886681,719673.3398900001,8666410.467538,8081882.905843,375662.12892000005,260915.30468799995,7639765.70828,14158380.93215,12400647.342933001
13052,5655113.254293,129454.73062499998,0.0,319599.016296,411730.16604000004,275412.395588,492349.83045300003,1034925.169134,147291.527598,1342321.083387,414904.860822,3536977.946268,4286879.082615,77342.614024,93223.60096000001,4878830.305660999,5037641.9985,4945860.6502950005,5103342.010718,5417059.9326760005,5889503.758056,6069799.623996,4771346.51032,5140699.029081,5165811.289782001,5281903.536624,5099657.3425010005,4334740.409932,4866638.822927999,5718403.336082,5204095.040376,5088007.691095,5215352.436585001,6593531.466406999,4949329.959163,4538796.2925269995,4824079.571811,4760132.94339,4677838.684288001,4938215.320556,4812600.7979500005,5221682.428816999,5096344.263696,5928175.966944,7381603.269804,7187862.86522,6532677.158672001,8628039.98998,7862345.679811999,7774214.54873,6582233.720376,6110326.025276001,6171465.662603001,6097055.802552001,6106096.907050999,7395723.741835,6649564.404436001,5911926.348036001,6634649.222064,6148683.40086,6612689.906706,6855213.632859,6006336.963560001,1783922.7278399998,2463965.526039,1814862.6272269997,1745395.5542239996,1942194.96812,1338775.896528,1877508.065562,1429408.4432309996,1532225.350656,2550251.23515,2395659.088704,1803060.7036380002,2394805.8881280003,2921694.8510660003,1924201.48656,2830192.1238869997,2652360.191808,1574562.7480769998,1358847.663048,1285261.646202,873540.912728,1854402.04575,1630668.382585,2274541.415598,1191207.309328,1086611.0349499998,1916123.3921959999,6491982.140792001,5854230.433842001,6774940.668479999,6066926.982639999,7558364.996,6156870.931496,5306517.164823,4881809.802532,8543986.605112,5515888.475139,5623684.158794,5252812.44224,5460287.972495,5049591.306246,7001958.739902,5540583.242502,5416293.309672,5948849.177145,5542114.894295,6076379.314048001,5338905.842688,5679384.299825,4966384.964856001,5352601.090672,6185799.719175,5967516.754414,6165031.587479999,6462121.286244,5124922.669063999,5575702.634489,5654748.877713,5225588.35316,6308979.838967999,7359607.409600001,4582820.573996999,6392580.351907,6774074.80855,5258132.744887999,5671992.170724,7483084.97632,5254626.350505,5618123.8159920005,5358756.3013929995,6796359.306174001,5484161.688397001,5078645.837824,6503226.735528,5154724.052251,5662055.026845,5321636.355594,6331020.432128001,7932273.828325,5504078.70192,8538901.597824002,5479494.244895999,5634716.628412,5283585.444864,5002233.201242001,6004130.2823520005,4489294.27931,5708920.923453,6189736.098825001,6137429.2038279995,7016264.067251999,7096161.169048,6817260.908924,6992923.1081220005,9589486.708495999,6411349.3953599995,7342479.359552001,6418451.972205,8022450.31011,6903192.109242,6869949.6365,6528012.090844,2168918.0241079996,2645109.5267399997,1879614.63475,2339886.83877,2408702.436906,2551907.725602,2190028.6000779998,2723761.718898,680447.7258080001,1497796.9249220002,1330505.4064,1188918.8541395,1712340.993328,1546542.95554,1851757.7003749998,1512717.1937900002,1683437.1805679998,702638.651775,970517.111352,1340596.089915,6131542.86636,6704657.826196,3367627.288572,4471671.034506001,5940492.628548,6436960.708815,7193744.3164719995,7812463.482155999,3723377.8816850004,3476821.307584,7759666.534715,6573847.51152,4503487.55036,4386612.140634,2236698.763607,1645576.1588,7323615.440946,6859618.471434,8446255.240215,6760129.132416,6664327.759752001,3398534.2862720005,3433300.7994,4383022.5510990005,3816243.41065,3684035.316535,3684299.885985,2363203.910464,3844253.5157500003,2050080.2473080002,2471605.603209,4304350.684958,8114250.187294002,9618793.653168,4126334.67216,3464838.4102020003,8893981.714172002,3397753.3773099994,8662660.727598,4195550.489724999,7767684.154719001,2527385.97157,3565516.0191659997,3541236.1027520006,9197967.579661,4392923.295353999,9779886.290608,8859944.53584,3898930.406268,3845172.0241110004,3304891.4673060006,3308417.687887,3557739.7210300006,4320997.764336,4283346.803904,3464359.419801,3864184.2960679997,3869369.9063250003,3590432.897557,4495119.5748000005,4231723.493879999,3842517.2385599995,3185294.3150759996,3983607.1221379996,4601712.139947,3482883.01088,3525624.2391250003,3599635.3001999995,4063937.989322,2849055.8733,4313365.432976,4652438.128698,3950133.0614439994,3531503.21128,2668568.605964,3545060.9789520004,3871787.9742440004,1940739.1273260002,3359529.05727,4272274.011456,4493328.041644,4222911.511476,3682497.416871,3604852.937192,3948044.74485,3051687.3758980003,2381689.234445,3043084.2627,4419060.737910001,3360051.0745440004,4118397.04264,4792837.325759999,4007904.6500870003,2132211.703842,3506937.732738,4536592.206633,4588837.2516825,2823369.863074,3539296.204072,2500562.139966,4904833.131720001,5444430.221115,5286794.113038001,5263727.126614001,5287669.266063999,5067877.112311999,4682530.872108,5070275.919448,5123715.092784,4711663.575750001,4938829.182516,5445619.362431999,4849250.65042,4818643.719609999,3669949.1932260008,4665647.838825,4851543.851772001,3399834.2547000004,3801795.7781979996,5085586.94334,3870974.1249679998,4406292.51597,3673012.673604,3722400.051606,3611868.701798,3552791.4666460003,4108105.0638900003,5029958.362319999,3793982.212769,4819526.104134,4808530.013858,3740566.260009,3389886.328875,3257626.7161799995,3096838.2211270006,4298561.3106080005,4097943.5565799996,4849866.09222,4458998.8398,4815936.324585,4672335.441462001,4743280.774192,4927034.896330001,862822.216352,891753.5670440001,722937.665105,959932.753164,1329705.270912,445908.60331199993,612478.211898,693482.867702,5225620.971733,5465419.687961999,5880101.100848,6033716.98348,5946100.344499,5493460.385187001,5842107.468824,5344021.003428,6526210.205116,6284654.174009999,4924784.672682,5297756.527425,5810815.228399999,4911275.02418,6231140.273016,5909322.632565,7303111.453272,6063736.38704,5985145.749759,6181632.414885,5340877.608897001,5779334.651023999,5005039.882085,5705328.379302001,5098650.41556,6201169.669716001,5387163.934116,5487730.418285999,5449851.1421219995,6305407.436852,5778199.371861,4841434.964138,6117637.049211999,5854089.484838,6062572.36302,5752437.732638999,5789452.544087999,5826562.296192001,7063624.3943920005,5164054.1356999995,5221244.9049155,5622280.483940001,5869674.502136,5884879.277419999,5976383.445624,5211607.502090001,5994169.107108,5539675.350222,5847153.6723960005,5370819.67521,6233584.571714,5588458.335239999,5739101.06081,5137943.667691,390428.15942100005,613840.47393,5933310.4936420005,5287846.9761729995,4906007.691944,5266787.739584,720380.66221,662524.240008,421276.4091599999,398676.3175799999,5580464.620480001,6270139.77568,6413742.56082,5712116.871792,695425.4320479999,6802341.294688,5839451.485245,5934185.941950001,6939179.520459999,5478775.1594670005,5830033.0310430005,5916903.69752,789268.968836,698523.937858,732343.525628,8151100.95569,8783384.537899999,725826.585614,569924.273725,8460051.781378001,10013795.110746,11798640.947695002,9317784.619506,9276795.76038,820392.81678,8872205.057523,8266344.446318001,802863.1371599999,618710.385,7802676.403932001,14320343.454054,12545743.854132
